,Estado,Cidade,Valor_aluguel,Valor_condomínio,Valor_iptu,Área_total,Qt_quartos,Qt_vagas,Qt_banheiros,Academia,Acesso_para_deficientes,Ar_condicionado,Área_de_serviço,Armário_embutido,Armário_na_cozinha,Bicicletário,Churrasqueira,Circuito_de_segurança,Conexão_à_internet,Elevador,Espaço_gourmet,Garagem,Interfone,Lavanderia,Mobiliado,Piscina,Playground,Quadra_de_tênis,Quadra_poliesportiva,Salão_de_festas,Sauna,Segurança_24h,Sistema_de_alarme,Spa,Varanda
1917,am,manaus,700.0,0.0,0.0,36.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,am,manaus,3965.0,0.0,0.0,147.0,3.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
9765,ba,salvador,2700.0,800.0,200.0,50.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0
12607,rs,porto-alegre,1350.0,250.0,83.0,42.0,1.0,1.0,1.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12941,rs,porto-alegre,2400.0,350.0,100.0,41.0,1.0,1.0,2.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6233,rj,rio-de-janeiro,3650.0,0.0,0.0,100.0,3.0,2.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
19010,rn,natal,650.0,100.0,65.0,58.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6283,rj,rio-de-janeiro,2700.0,750.0,0.0,74.0,2.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4208,sp,sao-paulo,2900.0,550.0,209.0,70.0,2.0,2.0,2.0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
12819,rs,porto-alegre,884.0,400.0,0.0,75.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16608,pe,recife,3800.0,0.0,0.0,113.0,3.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9333,ba,salvador,2200.0,0.0,407.0,64.0,2.0,1.0,2.0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1
6469,rj,rio-de-janeiro,3800.0,850.0,565.0,190.0,3.0,3.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13746,pr,curitiba,900.0,370.0,44.0,60.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15385,ce,fortaleza,1000.0,550.0,58.0,86.0,3.0,2.0,3.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
13703,pr,curitiba,750.0,0.0,0.0,45.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
10954,sc,florianopolis,2000.0,0.0,115.0,78.0,2.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,mg,belo horizonte,2200.0,550.0,167.0,110.0,3.0,2.0,3.0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5560,pi,teresina,800.0,400.0,0.0,57.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13234,rs,porto-alegre,1200.0,390.0,80.0,45.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14309,pr,curitiba,1300.0,583.0,71.0,74.0,2.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13917,pr,curitiba,750.0,284.0,42.0,56.0,3.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
117,mg,belo horizonte,1350.0,352.0,90.0,65.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8837,ba,salvador,600.0,220.0,56.0,55.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14043,pr,curitiba,550.0,325.0,36.0,40.0,2.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
8659,ba,salvador,2800.0,0.0,0.0,90.0,2.0,1.0,3.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
16389,pe,recife,2400.0,0.0,0.0,52.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5342,sp,sao-paulo,3800.0,822.0,350.0,134.0,4.0,0.0,3.0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
9111,ba,salvador,1600.0,660.0,61.0,77.0,2.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
10787,sc,florianopolis,1650.0,652.0,230.0,65.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4324,sp,sao-paulo,4150.0,620.0,230.0,63.0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
17447,pe,recife,3000.0,0.0,0.0,42.0,1.0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0
2590,df,brasilia,4200.0,742.0,523.0,95.0,3.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13046,rs,porto-alegre,1700.0,380.0,68.0,60.0,2.0,1.0,2.0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1
13918,pr,curitiba,1200.0,407.0,36.0,65.0,3.0,1.0,2.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10589,sc,florianopolis,1700.0,612.0,67.0,75.0,2.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
11613,sc,florianopolis,1600.0,0.0,0.0,58.0,2.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6767,rj,rio-de-janeiro,3270.0,500.0,224.0,80.0,2.0,0.0,2.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5622,pi,teresina,900.0,240.0,0.0,77.0,3.0,1.0,3.0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1
1605,mg,belo horizonte,2950.0,450.0,171.0,45.0,1.0,1.0,1.0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0
18117,pb,joao-pessoa,1200.0,359.0,0.0,67.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
19017,rn,natal,1150.0,1150.0,228.0,150.0,3.0,2.0,4.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3812,mt,cuiaba,2500.0,0.0,0.0,152.0,3.0,2.0,2.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
14277,pr,curitiba,1000.0,334.0,48.0,38.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
17260,pe,recife,1500.0,440.0,97.0,80.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10554,sc,florianopolis,2300.0,750.0,0.0,100.0,3.0,2.0,2.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10167,ba,salvador,600.0,0.0,0.0,60.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1761,am,manaus,3250.0,0.0,0.0,132.0,3.0,2.0,5.0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1
15679,ce,fortaleza,680.0,310.0,0.0,49.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2472,df,brasilia,1810.0,0.0,0.0,100.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15913,ce,fortaleza,800.0,680.0,0.0,120.0,3.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6738,rj,rio-de-janeiro,2200.0,670.0,49.0,56.0,2.0,1.0,2.0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
15728,ce,fortaleza,750.0,250.0,0.0,42.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12199,rs,porto-alegre,2300.0,510.0,320.0,106.0,2.0,2.0,2.0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
7943,go,goiania,1440.0,450.0,0.0,80.0,3.0,2.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
12910,rs,porto-alegre,1600.0,615.0,0.0,66.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14369,pr,curitiba,850.0,270.0,37.0,57.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6371,rj,rio-de-janeiro,1450.0,600.0,65.0,72.0,2.0,1.0,2.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16616,pe,recife,2600.0,0.0,0.0,59.0,2.0,1.0,2.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
8258,go,goiania,1300.0,130.0,0.0,45.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7561,pa,belem,3400.0,0.0,0.0,100.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9795,ba,salvador,2450.0,0.0,0.0,53.0,1.0,1.0,1.0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0
6168,rj,rio-de-janeiro,3500.0,1673.0,255.0,94.0,3.0,1.0,3.0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
11475,sc,florianopolis,1100.0,0.0,0.0,90.0,4.0,3.0,4.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3596,mt,cuiaba,1200.0,600.0,0.0,81.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
6288,rj,rio-de-janeiro,3600.0,770.0,278.0,67.0,2.0,1.0,2.0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1
4632,sp,sao-paulo,4500.0,1200.0,300.0,108.0,2.0,2.0,2.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
15147,ce,fortaleza,600.0,320.0,0.0,53.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16509,pe,recife,1800.0,0.0,0.0,46.0,2.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6229,rj,rio-de-janeiro,2300.0,580.0,120.0,73.0,2.0,1.0,3.0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
17680,pe,recife,1400.0,500.0,1200.0,77.0,3.0,1.0,2.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
18360,pb,joao-pessoa,995.0,600.0,0.0,82.0,3.0,2.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
19138,rn,natal,3700.0,0.0,0.0,198.0,4.0,3.0,5.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0
10267,ba,salvador,5000.0,900.0,2092.0,120.0,3.0,2.0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0
12772,rs,porto-alegre,1800.0,535.0,58.0,70.0,2.0,1.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5750,pi,teresina,750.0,0.0,0.0,75.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8152,go,goiania,890.0,0.0,0.0,58.0,2.0,2.0,1.0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0
13503,pr,curitiba,1800.0,570.0,0.0,87.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3086,mt,cuiaba,1400.0,450.0,0.0,65.0,3.0,1.0,2.0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0
1906,am,manaus,2960.0,0.0,0.0,94.0,3.0,2.0,2.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
6882,rj,rio-de-janeiro,1300.0,409.0,0.0,63.0,3.0,1.0,2.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7673,pa,belem,6500.0,0.0,0.0,186.0,3.0,3.0,4.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
8172,go,goiania,700.0,361.0,0.0,58.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19091,rn,natal,1300.0,315.0,0.0,10.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
5870,pi,teresina,1100.0,345.0,0.0,65.0,3.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17302,pe,recife,1212.0,836.0,152.0,65.0,2.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
18030,pb,joao-pessoa,1800.0,0.0,0.0,64.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5122,sp,sao-paulo,2600.0,510.0,147.0,35.0,1.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5126,sp,sao-paulo,2600.0,547.0,138.0,48.0,1.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
13623,pr,curitiba,950.0,205.0,45.0,62.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15034,ce,fortaleza,850.0,400.0,65.0,65.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4621,sp,sao-paulo,3700.0,782.0,119.0,66.0,2.0,1.0,2.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
6809,rj,rio-de-janeiro,3000.0,1024.0,3250.0,85.0,2.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16748,pe,recife,2000.0,0.0,0.0,35.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
15745,ce,fortaleza,409.0,0.0,0.0,40.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11479,sc,florianopolis,1400.0,600.0,90.0,70.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2125,ms,campo-grande,1900.0,252.0,0.0,51.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8150,go,goiania,850.0,580.0,75.0,108.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8717,ba,salvador,4300.0,550.0,150.0,80.0,2.0,1.0,3.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13013,rs,porto-alegre,1200.0,194.0,86.0,80.0,2.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,mg,belo horizonte,2800.0,332.0,125.0,75.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
17022,pe,recife,1300.0,0.0,0.0,88.0,3.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
302,mg,belo horizonte,3700.0,863.0,385.0,90.0,3.0,2.0,3.0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17660,pe,recife,1100.0,0.0,0.0,90.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14178,pr,curitiba,1700.0,760.0,128.0,106.0,4.0,0.0,3.0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13568,pr,curitiba,3150.0,800.0,0.0,95.0,3.0,2.0,1.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
4432,sp,sao-paulo,3150.0,1146.0,283.0,73.0,3.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12394,rs,porto-alegre,800.0,168.0,31.0,41.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10478,sc,florianopolis,2100.0,409.0,0.0,77.0,2.0,1.0,2.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
10453,sc,florianopolis,400.0,0.0,0.0,100.0,3.0,2.0,2.0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
5240,sp,sao-paulo,2650.0,983.0,132.0,45.0,1.0,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
10488,sc,florianopolis,650.0,0.0,0.0,70.0,2.0,1.0,2.0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
16282,pe,recife,5000.0,0.0,0.0,100.0,3.0,2.0,2.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0
14124,pr,curitiba,1800.0,630.0,73.0,72.0,2.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10160,ba,salvador,5300.0,1050.0,270.0,113.0,3.0,2.0,2.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
18777,rn,natal,1200.0,430.0,170.0,56.0,2.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
16907,pe,recife,2800.0,0.0,0.0,53.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6376,rj,rio-de-janeiro,2000.0,847.0,260.0,85.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6981,rj,rio-de-janeiro,1500.0,603.0,65.0,77.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13716,pr,curitiba,3100.0,716.0,0.0,182.0,3.0,2.0,3.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3900,mt,cuiaba,1200.0,0.0,0.0,54.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19286,rn,natal,2900.0,0.0,0.0,70.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12891,rs,porto-alegre,1600.0,325.0,57.0,45.0,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11314,sc,florianopolis,450.0,0.0,0.0,47.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10161,ba,salvador,4700.0,1329.0,260.0,142.0,4.0,2.0,4.0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1
17055,pe,recife,1000.0,330.0,52.0,70.0,3.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4188,sp,sao-paulo,1530.0,434.0,0.0,50.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
666,mg,belo horizonte,2150.0,475.0,160.0,95.0,3.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3266,mt,cuiaba,1600.0,520.0,1464.0,73.0,3.0,2.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18271,pb,joao-pessoa,1700.0,0.0,0.0,34.0,1.0,1.0,1.0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1
8472,go,goiania,875.0,130.0,0.0,35.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9911,ba,salvador,3000.0,1756.0,336.0,210.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1
12647,rs,porto-alegre,2300.0,414.0,80.0,61.0,2.0,1.0,2.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
11637,sc,florianopolis,1830.0,259.0,84.0,65.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
6090,rj,rio-de-janeiro,1620.0,868.0,84.0,75.0,2.0,1.0,2.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
6238,rj,rio-de-janeiro,1500.0,930.0,78.0,45.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15183,ce,fortaleza,900.0,260.0,0.0,50.0,2.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0
7350,pa,belem,3500.0,700.0,0.0,118.0,2.0,1.0,3.0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0
17144,pe,recife,2900.0,1.0,1.0,53.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0
6254,rj,rio-de-janeiro,4200.0,2181.0,664.0,120.0,3.0,2.0,2.0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18290,pb,joao-pessoa,6000.0,750.0,0.0,120.0,2.0,2.0,2.0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1
12234,rs,porto-alegre,3500.0,670.0,0.0,75.0,2.0,1.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12015,al,maceio,2900.0,0.0,0.0,45.0,1.0,0.0,1.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
3818,mt,cuiaba,1650.0,600.0,0.0,69.0,3.0,2.0,2.0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0
6269,rj,rio-de-janeiro,1500.0,350.0,0.0,92.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,sp,sao-paulo,2000.0,568.0,38.0,64.0,3.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5569,pi,teresina,1000.0,340.0,0.0,69.0,3.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14388,pr,curitiba,2200.0,700.0,0.0,69.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
